Nº de Série do DOF,RegistroEntrada
613367,
613367,
613367,
613367,
613367,
613367,
613367,
613367,
484349,
484349,
484349,
484349,
619534,
619534,
610854,
610854,
610854,
610854,
561529,
561529,
561529,
561529,
561529,
561590,
561590,
561590,
561590,
561590,
561590,
568486,
568486,
568486,
455779,
455779,
380646,
380646,
380646,
380646,
578154,
587714,
472989,
472989,
274110,
465118,
465118,
653041,
653041,
653041,
653041,
653041,
653041,
556249,
556249,
556249,
556249,
556249,
472729,
573669,
384111,
248394,
585444,
453715,
421252,
421252,
515573,
267434,
273561,
273561,
422696,
551899,
441887,
441887,
441887,
441887,
441887,
441887,
441887,
441887,
445475,
642163,
642163,
642163,
642163,
642163,
556484,
556484,
556484,
556484,
556484,
556484,
474986,
474986,
445475,
445475,
445475,
464354,
382161,
382161,
382161,
492541,
492541,
499824,
385258,
388270,
504281,
499847,
392201,
483599,
576827,
587207,
587207,
587207,
587207,
587207,
260017,
601464,
599792,
599792,
599792,
599792,
599792,
498840,
498840,
498840,
500939,
513968,
513968,
513968,
513968,
518187,
518187,
518187,
536682,
536682,
536682,
536682,
536682,
536682,
536682,
536682,
536682,
559835,
631721,
631721,
631721,
631721,
621073,
621073,
621073,
621073,
621073,
625812,
486568,
549782,
549782,
549782,
549782,
549782,
549782,
567657,
498869,
519470,
519470,
519470,
264855,
405562,
614609,
584074,
584074,
584074,
647370,
642308,
642308,
642308,
497804,
550943,
550943,
702690,
702690,
590646,
590646,
590646,
590646,
590646,
590646,
550894,
463702,
583215,
583215,
583215,
583215,
653037,
653037,
653037,
653037,
527914,
527914,
527914,
527914,
500762,
430476,
605034,
428932,
428932,
611374,
611374,
611374,
611374,
538627,
620091,
620091,
620091,
620091,
620091,
620091,
620091,
620091,
620091,
620091,
474578,
568546,
568546,
446668,
574068,
574068,
574068,
574068,
556166,
556166,
556166,
574068,
574068,
574068,
576488,
576488,
576488,
576488,
576488,
576488,
576488,
576488,
576488,
648167,
648317,
389837,
389837,
389837,
389837,
576488,
479087,
480432,
610809,
610809,
610809,
610809,
610809,
610809,
583961,
583961,
583961,
583961,
459336,
459336,
459336,
459336,
459336,
457807,
457807,
457807,
457807,
457807,
457807,
461439,
565535,
522526,
522526,
469356,
648379,
551467,
551467,
551467,
508671,
514609,
514609,
514609,
514609,
514609,
515647,
515647,
515647,
515647,
515647,
635136,
635136,
635136,
523467,
642273,
524742,
524920,
524920,
484241,
433934,
301350,
301350,
301350,
504430,
561479,
561479,
561479,
561479,
566842,
566842,
566842,
566842,
566842,
514181,
514181,
514181,
514181,
514181,
514181,
495737,
560306,
529090,
529090,
529090,
529090,
529090,
534580,
534580,
534580,
534580,
538804,
538804,
448468,
538804,
635318,
635318,
635318,
635318,
635318,
339027,
339027,
339027,
339027,
339027,
448468,
448468,
448468,
448468,
448468,
448468,
448468,
448468,
448468,
635318,
635318,
561533,
561533,
561533,
561533,
647303,
690043,
690043,
690043,
690043,
498745,
583325,
630724,
630724,
567458,
567458,
567458,
567458,
567458,
509390,
509390,
509390,
356755,
498794,
507031,
583005,
566283,
497633,
514508,
514508,
514508,
514508,
576834,
576834,
399278,
399278,
399278,
504309,
506214,
506214,
506214,
506214,
506214,
598567,
598567,
598567,
598567,
395574,
395574,
524056,
524056,
524056,
524056,
524056,
524056,
610754,
610754,
610754,
610754,
610754,
610754,
524056,
621844,
621844,
469439,
469439,
469439,
469439,
396538,
396538,
396538,
577415,
577415,
577415,
577415,
577415,
577415,
577415,
540898,
540924,
571634,
571634,
571634,
491340,
491340,
251278,
440342,
552934,
552934,
552934,
552934,
552934,
552934,
302662,
302662,
635132,
635132,
635132,
635132,
635132,
474262,
474262,
474262,
422758,
422758,
422758,
422758,
422758,
513216,
422758,
422758,
422758,
422758,
422758,
381416,
381416,
672011,
672011,
524389,
524389,
522556,
449245,
522556,
522556,
522556,
449245,
449245,
449245,
449245,
391550,
391550,
391550,
609858,
524389,
524389,
514653,
612976,
553635,
280153,
558376,
511662,
677613,
465674,
465674,
465674,
465674,
465674,
465674,
465674,
464631,
464631,
464631,
464631,
464631,
464631,
464631,
464631,
464631,
464631,
594686,
522712,
698381,
698381,
698381,
698381,
490276,
497086,
512167,
512167,
512167,
512167,
545661,
547162,
248944,
561519,
561519,
597451,
597451,
597451,
597451,
597451,
661591,
366445,
449105,
449105,
449105,
523373,
523373,
523373,
653116,
427127,
370336,
574096,
574096,
574096,
574096,
473479,
412747,
412747,
412747,
533988,
533988,
533988,
533988,
533988,
533988,
467218,
467218,
467218,
467218,
561578,
287978,
287978,
476801,
476801,
481503,
481503,
481503,
557073,
557073,
557073,
557073,
557073,
557073,
561989,
561989,
561989,
481503,
479178,
479178,
479178,
479178,
588470,
588470,
692368,
484333,
647905,
494888,
514628,
568445,
568445,
530788,
530788,
530788,
530788,
530788,
530788,
536853,
536853,
536853,
633915,
516625,
554043,
554043,
554043,
554043,
588289,
598660,
598660,
598660,
533652,
533751,
533751,
533751,
588289,
588289,
588289,
533751,
533751,
533751,
537747,
537747,
537747,
514678,
533137,
533137,
623479,
623479,
623479,
623479,
623479,
623479,
623479,
600365,
542000,
527820,
566584,
566584,
511697,
514807,
514807,
514807,
335278,
561533,
561533,
561533,
482930,
592858,
483591,
487091,
469278,
652677,
385576,
385576,
385576,
385576,
497802,
497802,
497802,
497802,
503653,
503653,
503653,
503653,
503621,
503621,
503621,
503621,
503621,
503621,
503621,
498523,
248880,
504344,
567559,
567559,
567559,
604078,
604078,
604078,
599981,
599981,
599981,
599981,
450770,
434111,
313569,
313569,
313569,
313569,
313569,
313569,
313569,
641843,
641843,
641843,
374029,
636538,
636538,
636538,
636538,
560515,
560515,
474722,
553991,
642284,
642284,
642284,
642284,
642284,
595254,
595254,
516689,
595048,
595048,
595048,
595048,
595048,
595048,
595048,
595048,
703991,
617786,
631185,
631185,
631185,
631185,
513727,
513727,
513727,
513727,
513727,
513727,
553856,
553856,
553856,
553856,
553856,
553856,
536030,
536030,
566593,
566593,
667129,
667129,
409076,
287058,
682178,
569217,
610836,
622304,
491508,
491508,
491508,
491508,
650953,
650953,
650953,
352027,
602788,
495447,
495447,
495411,
568493,
691702,
691702,
691702,
474262,
474262,
474262,
474262,
474262,
463698,
463698,
463698,
463698,
548550,
548550,
548550,
334713,
334713,
600697,
600697,
457803,
457803,
457803,
682728,
682728,
473521,
623372,
623372,
623372,
623372,
623372,
686782,
686782,
686782,
686782,
686782,
686782,
686782,
588406,
521427,
521427,
521427,
528631,
528631,
528631,
548420,
521095,
521095,
521095,
528631,
528631,
528631,
652788,
523178,
523178,
597364,
676666,
359453,
510822,
510822,
510822,
510822,
510822,
510822,
588485,
597364,
597364,
597364,
597364,
510822,
510822,
588485,
588485,
588485,
588485,
417955,
582988,
554646,
554646,
554646,
554646,
554646,
342088,
342088,
342088,
342088,
342088,
464999,
587063,
587063,
587063,
587063,
587063,
597265,
597265,
597265,
597265,
597265,
597265,
370314,
475662,
563560,
409250,
610625,
610625,
610625,
461480,
431565,
431565,
431565,
431565,
506526,
568585,
568585,
568585,
568585,
581167,
581167,
568488,
588399,
588399,
588399,
518907,
588399,
588399,
588399,
588399,
588399,
512665,
512665,
512665,
512665,
512665,
512665,
512665,
509090,
509090,
509090,
509090,
509090,
509090,
422458,
422458,
422458,
422458,
422458,
620260,
620260,
620260,
620260,
620260,
620260,
261703,
463670,
463670,
463670,
463670,
463670,
463670,
463670,
463670,
463670,
568542,
477042,
477042,
421338,
421338,
421338,
421338,
421338,
421338,
531881,
531881,
683823,
683823,
683823,
449105,
449105,
449105,
449105,
449105,
438823,
438823,
438823,
567515,
567515,
567515,
474030,
520774,
520774,
576874,
284235,
433180,
433180,
364020,
479856,
479856,
590553,
590553,
494215,
494215,
404769,
404769,
506164,
506164,
506164,
506164,
506164,
506164,
447778,
646126,
646126,
646126,
646126,
509390,
485422,
404074,
575543,
263725,
263725,
263725,
263725,
604996,
597399,
597399,
597399,
506714,
506714,
506714,
627033,
627033,
627033,
627033,
518176,
518176,
518176,
518176,
518176,
518176,
518176,
518176,
518176,
627033,
628982,
641982,
642306,
532492,
440399,
440399,
440399,
440399,
440399,
306522,
470121,
470121,
470121,
470121,
470121,
542106,
542106,
550244,
547679,
381124,
519773,
519773,
521512,
521512,
356778,
356778,
356778,
588484,
588484,
588484,
653080,
479495,
479495,
598816,
598816,
598816,
598816,
598816,
598816,
607490,
535691,
494230,
494230,
253089,
253089,
570096,
570096,
570096,
570096,
570096,
570096,
570096,
319127,
531913,
531913,
531913,
514800,
514800,
578750,
523470,
523470,
523470,
523470,
523470,
556332,
556332,
556332,
556332,
556332,
439731,
493932,
493932,
295321,
510641,
475451,
475451,
475451,
532732,
532732,
532732,
532732,
532732,
427470,
427470,
489509,
489509,
489509,
489509,
489509,
533823,
570106,
570106,
330383,
620249,
307669,
307669,
307669,
307669,
307669,
507964,
706122,
427324,
427324,
610504,
610504,
610504,
610504,
610504,
479031,
474623,
474623,
474623,
508481,
508481,
467703,
443093,
443093,
443093,
443093,
443093,
443093,
443093,
522528,
522528,
522528,
523267,
523267,
523267,
523267,
523267,
523267,
511803,
511803,
511803,
511803,
511803,
511803,
511803,
511803,
469087,
469087,
469087,
519393,
519393,
519393,
292088,
292088,
648466,
648466,
648466,
648466,
648466,
513839,
705951,
542134,
542134,
548457,
556320,
556320,
556320,
556320,
556320,
556320,
450894,
450894,
450894,
450894,
450894,
450894,
450894,
450894,
450894,
555053,
555053,
555053,
555061,
555061,
555061,
555061,
555061,
555061,
555061,
464371,
612861,
612861,
612861,
519969,
435814,
633646,
633646,
606558,
263711,
263711,
263711,
480096,
480096,
563136,
408093,
408093,
408093,
504067,
504067,
504067,
563169,
476754,
547360,
547360,
506555,
534453,
541046,
605010,
521857,
494345,
494345,
474635,
474912,
474912,
474740,
474740,
524756,
633225,
633225,
633225,
633225,
633225,
633225,
535614,
535614,
535614,
535614,
377644,
439520,
511677,
582306,
445747,
582306,
619126,
619126,
619126,
449173,
522595,
522595,
353106,
444618,
444618,
444618,
498447,
360337,
537775,
537775,
537775,
537775,
295444,
463322,
465419,
465418,
465418,
465418,
465418,
561527,
561527,
538530,
414268,
414268,
414268,
414268,
493943,
493943,
493943,
493943,
493943,
493943,
493943,
493943,
493943,
493943,
489450,
469990,
469990,
609840,
469990,
579083,
557182,
557182,
557182,
557182,
557182,
557182,
557182,
557182,
344732,
344732,
344732,
323456,
323456,
444808,
444808,
444808,
344732,
344732,
344732,
344732,
344732,
344732,
319360,
482863,
474255,
479884,
395134,
421754,
479332,
479332,
479332,
479332,
457823,
457823,
610800,
610800,
442464,
598075,
598075,
480296,
682899,
326859,
326859,
476373,
476373,
476373,
587715,
598579,
598579,
598579,
598579,
598579,
394703,
609103,
609103,
609103,
609103,
609103,
609103,
517217,
517217,
517217,
615339,
615339,
615339,
615339,
615339,
488617,
494246,
494246,
607637,
607637,
556303,
556303,
556303,
556303,
409691,
409691,
514498,
514498,
654334,
654334,
421311,
421311,
421311,
575472,
519105,
519105,
539077,
539077,
539077,
557324,
557324,
557324,
557324,
557324,
557324,
316379,
316379,
316379,
524910,
542581,
445054,
445054,
562390,
562390,
562390,
562390,
644827,
644827,
470973,
470973,
271558,
271558,
271558,
271558,
677531,
470973,
652805,
589381,
483486,
486251,
486251,
493855,
276872,
442876,
442876,
442876,
442876,
469886,
431849,
474317,
474317,
510502,
510502,
466657,
513771,
513771,
513771,
513771,
513771,
611916,
611916,
611916,
584105,
584105,
584105,
584105,
584105,
584105,
517196,
517196,
517196,
517196,
517196,
480455,
480455,
314096,
314096,
622007,
622007,
622007,
622007,
351391,
554899,
479081,
397565,
397565,
397565,
397565,
494261,
494261,
494261,
494261,
322837,
322837,
494261,
474910,
474910,
427221,
427221,
427221,
427221,
427221,
526602,
597331,
553421,
553421,
553421,
553421,
553421,
553421,
553421,
553421,
474212,
474212,
474212,
474212,
508950,
364081,
364081,
364081,
585358,
585358,
488027,
488027,
488027,
377474,
527028,
527028,
533963,
533963,
397832,
512547,
526529,
526529,
526529,
526529,
526529,
526529,
526529,
623496,
256825,
529271,
529271,
529271,
529271,
529271,
529271,
529271,
523558,
546523,
546523,
551069,
551069,
551069,
546286,
546286,
546286,
546286,
402094,
399262,
399262,
410721,
410721,
410721,
518092,
518092,
518092,
518394,
525438,
489606,
484347,
484347,
605128,
605128,
605128,
605128,
605128,
499883,
619866,
698763,
698763,
511807,
377709,
421093,
564504,
564504,
564504,
564504,
537321,
537321,
537321,
635111,
445526,
445526,
445526,
445526,
445526,
484292,
523475,
523475,
571551,
380656,
380656,
576564,
576564,
576564,
576564,
576564,
576564,
465938,
576564,
576564,
576564,
576564,
377686,
644660,
494924,
552774,
552774,
552774,
552774,
552774,
552774,
552774,
519585,
519585,
519585,
519585,
492571,
492571,
494182,
494182,
597184,
474982,
474982,
576871,
576871,
576871,
580956,
580956,
602762,
602762,
602762,
602762,
602762,
453361,
453361,
453361,
453361,
484270,
586812,
586812,
586812,
528724,
528724,
443399,
504308,
706054,
247526,
247526,
573564,
573564,
493838,
493838,
278990,
278990,
648414,
654558,
654558,
654558,
654558,
654558,
559468,
629260,
629260,
629260,
629260,
629260,
629260,
466671,
478401,
522574,
522574,
417478,
396230,
241489,
241489,
399274,
399274,
399274,
399274,
399274,
545707,
545707,
545707,
545707,
545707,
545707,
545707,
545707,
545707,
514639,
514529,
484404,
437298,
529841,
553959,
553959,
553959,
580026,
625774,
625774,
533909,
533909,
533909,
389845,
389845,
389845,
577552,
577552,
577552,
577552,
577552,
527246,
527246,
527246,
527246,
527246,
496025,
496025,
496025,
496025,
452190,
572667,
572667,
567953,
567953,
567953,
568499,
568499,
606225,
606225,
606225,
607477,
532519,
532519,
584022,
584022,
584022,
584022,
584022,
584022,
584022,
584022,
431521,
431521,
431521,
431521,
431521,
431521,
431521,
504507,
504507,
504507,
504507,
504507,
619645,
619645,
619645,
619645,
497833,
553474,
598756,
498637,
431525,
431525,
431525,
431525,
500274,
631068,
255267,
255267,
600680,
600680,
489198,
615104,
487998,
629299,
629299,
629299,
629299,
629299,
629299,
657599,
381879,
519969,
519969,
519969,
519969,
519969,
519969,
519969,
519969,
610769,
610769,
610769,
610769,
610769,
572654,
528619,
528619,
627862,
627862,
627862,
627862,
627862,
627862,
627862,
527626,
527626,
527626,
527626,
648000,
579257,
579257,
570004,
325407,
325407,
325407,
325407,
325407,
325407,
467730,
467730,
467730,
593065,
593065,
593065,
593065,
593065,
593065,
579257,
495353,
495353,
545826,
545826,
479865,
701629,
701629,
449238,
449238,
449238,
449238,
449238,
449238,
444517,
420136,
493770,
493770,
493770,
493770,
493770,
493770,
463699,
497953,
497953,
497953,
569820,
599779,
599779,
599779,
599779,
599779,
599779,
599779,
510480,
510480,
510480,
510480,
510480,
609253,
445046,
445046,
474604,
430827,
430827,
555048,
555048,
555048,
648329,
648329,
648329,
436366,
436366,
436366,
436366,
436366,
281453,
281453,
281453,
281453,
523525,
523525,
523525,
523525,
523525,
661462,
467628,
467628,
467628,
467628,
631038,
445758,
648479,
648479,
648479,
648479,
251686,
370311,
623325,
623325,
623325,
284370,
284370,
683721,
610622,
563563,
563563,
566636,
574918,
574918,
574918,
610748,
612875,
522579,
522579,
522579,
522558,
522558,
522558,
522558,
438522,
438522,
438522,
442459,
442459,
616968,
616968,
616968,
616968,
616968,
498659,
701629,
514510,
514510,
514510,
514510,
514510,
514510,
430338,
430338,
302680,
450692,
644722,
585454,
585454,
448213,
435663,
435663,
435663,
628175,
628175,
628175,
628175,
628175,
383244,
628175,
617952,
617952,
617952,
617952,
617952,
617952,
617952,
527914,
649432,
649432,
649432,
522911,
522911,
493851,
241284,
510407,
510407,
610834,
571916,
571916,
571916,
504474,
504474,
504474,
504474,
589417,
589417,
589417,
292009,
504478,
504478,
504478,
545419,
528378,
528378,
528378,
474296,
504426,
473013,
473013,
473013,
473013,
473013,
473013,
473013,
473013,
426862,
494037,
494037,
494037,
494037,
494037,
494037,
592137,
607517,
500221,
503641,
503641,
503641,
503641,
503641,
503546,
503546,
503546,
503546,
520319,
520319,
520319,
520319,
520319,
520319,
520319,
525081,
524273,
537481,
537481,
537481,
467351,
352727,
352727,
352727,
467351,
467351,
467351,
467351,
467351,
467351,
486363,
486363,
486363,
486363,
651287,
651287,
494285,
512164,
512164,
528816,
528816,
620964,
620964,
620964,
620964,
611701,
539849,
539849,
433233,
433233,
433233,
433233,
433233,
433233,
561602,
561602,
561602,
561602,
561602,
561602,
561601,
561601,
561601,
561601,
433233,
433233,
433233,
433233,
545067,
545067,
545067,
545067,
545067,
559486,
559486,
559486,
520613,
520613,
644938,
644938,
644938,
644938,
590545,
520613,
541800,
676217,
490373,
490373,
490373,
353114,
422785,
414268,
522554,
522554,
609857,
545057,
326366,
554639,
554639,
431539,
431539,
431539,
295438,
558432,
583306,
636559,
545719,
576889,
447565,
447565,
586459,
586459,
586459,
586459,
586459,
586459,
586459,
557213,
532619,
557213,
583238,
583238,
583238,
583238,
583238,
583238,
573542,
573542,
573542,
573542,
573542,
573542,
573542,
335239,
585457,
585457,
585457,
585457,
573542,
573542,
573542,
494184,
497972,
701937,
274019,
607476,
607476,
638453,
638453,
638453,
638453,
638453,
533888,
678281,
678281,
678281,
678281,
441844,
549077,
549077,
549077,
549077,
473385,
473385,
473385,
473385,
518246,
518246,
536854,
536854,
536854,
536854,
536854,
324313,
324313,
293844,
363788,
316630,
480786,
480786,
480786,
480786,
480786,
480786,
480786,
609808,
609808,
502517,
323848,
323848,
323848,
323848,
323848,
323848,
542953,
542953,
542953,
440460,
440460,
440460,
539729,
539729,
539729,
539729,
539729,
609808,
609808,
609808,
500627,
528388,
528388,
528388,
528388,
528388,
572553,
572553,
572553,
572553,
644461,
623374,
623374,
412216,
610881,
610881,
610881,
517374,
517374,
517374,
517374,
517374,
517856,
517856,
575252,
516776,
466057,
466057,
466057,
466057,
466057,
466057,
466057,
466057,
466057,
475758,
475758,
475758,
475758,
475758,
572543,
572543,
572543,
256681,
283712,
582183,
582183,
582183,
582183,
582183,
582183,
514850,
514850,
514850,
514850,
514850,
514850,
514850,
514850,
542345,
522751,
522751,
522751,
455724,
455724,
455724,
464673,
464673,
467678,
467678,
467678,
474996,
474996,
479743,
479743,
480415,
488019,
488019,
488019,
488019,
508953,
384909,
384909,
378567,
565513,
565513,
565513,
646661,
461059,
461059,
461059,
557076,
493517,
493517,
499592,
498785,
647550,
498785,
498785,
498785,
498785,
504307,
640863,
640863,
640863,
640863,
640863,
640863,
521337,
521337,
521337,
382120,
382120,
382120,
382120,
382120,
382120,
508710,
457859,
457859,
440402,
527089,
527089,
527089,
527089,
527089,
553572,
534755,
534755,
538021,
442473,
619112,
619112,
690071,
690071,
690071,
479059,
463699,
463699,
565029,
567566,
567566,
567566,
395003,
528438,
528438,
528438,
528438,
528438,
527888,
527888,
527888,
527888,
527888,
568437,
568437,
568437,
568437,
568437,
568437,
568437,
488045,
488045,
488045,
486253,
558367,
465955,
469420,
469420,
559524,
664816,
664816,
664816,
664816,
666564,
666564,
666564,
436732,
290438,
496022,
497298,
497298,
556773,
241535,
433837,
433837,
478098,
478098,
630886,
630886,
630886,
484854,
484854,
484854,
592752,
589790,
554049,
649448,
644972,
644972,
644972,
644972,
521760,
521760,
476696,
476696,
476696,
301296,
301296,
301296,
301296,
519293,
519293,
519293,
519293,
519293,
644972,
700079,
700079,
700079,
700079,
371159,
610627,
610616,
616921,
524752,
524752,
524752,
519562,
519562,
519562,
519562,
519562,
426124,
519562,
564498,
613001,
613001,
348476,
348476,
348476,
348476,
271784,
429018,
429018,
423518,
431564,
536395,
536395,
536395,
599878,
599878,
597287,
445840,
445840,
452889,
452889,
452889,
452889,
452889,
452889,
452889,
452889,
452889,
452889,
460216,
460216,
460216,
522579,
522579,
323392,
323392,
483608,
651375,
431539,
431539,
431539,
431539,
431539,
556317,
556317,
556317,
556317,
556317,
556317,
633025,
633025,
569719,
611873,
637346,
637346,
609336,
526310,
516719,
516719,
531853,
589851,
589851,
589851,
589851,
589851,
340187,
340187,
313310,
450876,
450876,
450876,
465977,
467517,
467517,
467517,
466051,
466051,
469224,
623343,
623343,
623343,
623343,
667476,
667476,
667476,
623343,
556061,
664958,
664958,
664958,
453437,
577478,
617590,
622397,
396529,
396529,
568479,
568479,
568479,
568479,
532969,
540075,
482792,
482792,
482792,
482792,
663820,
663820,
663820,
663820,
663820,
663820,
596703,
596703,
513779,
513779,
513779,
513779,
513779,
369947,
483970,
483970,
476103,
476103,
476103,
476103,
476103,
476103,
494034,
494034,
494034,
278250,
278250,
278250,
278250,
278250,
278250,
278250,
588273,
431549,
431549,
431549,
431549,
431549,
431549,
431549,
298352,
298352,
439837,
439837,
459734,
479352,
492330,
487047,
434191,
434191,
583168,
628392,
628392,
495197,
648544,
648544,
465391,
492831,
492831,
495070,
495070,
610522,
610522,
610522,
513609,
513609,
513609,
517595,
287440,
287440,
295350,
527901,
533114,
533114,
533114,
558103,
558103,
558103,
647381,
647381,
647381,
647381,
368464,
528623,
385597,
385597,
385597,
610707,
525597,
525597,
525597,
525597,
525597,
570221,
242081,
242081,
576782,
576782,
508068,
508068,
508068,
508068,
508068,
602752,
602752,
602752,
602752,
602752,
602752,
514800,
514800,
514800,
453535,
453535,
459990,
459990,
459990,
573317,
567716,
567716,
567716,
527855,
527855,
447563,
447563,
447563,
447563,
447563,
447563,
447563,
460830,
460830,
460830,
487976,
487976,
487976,
486903,
568501,
568501,
568501,
452444,
553610,
594546,
594546,
594546,
594546,
594546,
594546,
415974,
452444,
452444,
452444,
532732,
532732,
532732,
532732,
585945,
585945,
585945,
585945,
585945,
585945,
643383,
643383,
643383,
643383,
595070,
595070,
595070,
595070,
595070,
595070,
428257,
428257,
523534,
523534,
523534,
523534,
592333,
586502,
255323,
529947,
529947,
529947,
529947,
529947,
530503,
529661,
529661,
348735,
547681,
547681,
507634,
507634,
284347,
284347,
284347,
284347,
284347,
284347,
590841,
590841,
590841,
590841,
590841,
590841,
590841,
508976,
508976,
605085,
497929,
497929,
428683,
428683,
428683,
428683,
428683,
428683,
428683,
428683,
247481,
585359,
585359,
672986,
538765,
513782,
513782,
513782,
513782,
600597,
600597,
600597,
600597,
532594,
532594,
532594,
532594,
504336,
514649,
514649,
514649,
514649,
514649,
484372,
484372,
484372,
484372,
484372,
560335,
251634,
251634,
609805,
609805,
609805,
444890,
444890,
444890,
444890,
616910,
394926,
394926,
394926,
630666,
418323,
557079,
522345,
522345,
473395,
514321,
514321,
522605,
522605,
505183,
514321,
514321,
564341,
630613,
630613,
630613,
630613,
528123,
528123,
528123,
528123,
528123,
395142,
610666,
521940,
555032,
555032,
555032,
555032,
467199,
635144,
635144,
511062,
588497,
588497,
498542,
498542,
498542,
588497,
588497,
588497,
588497,
588497,
588497,
588497,
588497,
546488,
598075,
598075,
537693,
537693,
537693,
537693,
537693,
485168,
258441,
459325,
459325,
459325,
459325,
459325,
459325,
459325,
459325,
558290,
558290,
558290,
558290,
558290,
565496,
565496,
565496,
565496,
565496,
261880,
275699,
381809,
467556,
467556,
467556,
561578,
561578,
561578,
561578,
561578,
561578,
561578,
561578,
561578,
462230,
462230,
462230,
462230,
462230,
360336,
360064,
360064,
473101,
473101,
473101,
473101,
377481,
377481,
377481,
475847,
475847,
475847,
475847,
475847,
474896,
474896,
493925,
609979,
609979,
609817,
609817,
609817,
496940,
496940,
496940,
493812,
493812,
498815,
498815,
498815,
498815,
498815,
504504,
504504,
523586,
622498,
622498,
622498,
494189,
494189,
457808,
457808,
387581,
387581,
279073,
279073,
515585,
644966,
644966,
644966,
644966,
418380,
687243,
528357,
528357,
610684,
610684,
539552,
539552,
539552,
527252,
460193,
468145,
468145,
468145,
468145,
468145,
468145,
468145,
475662,
475662,
475662,
543807,
612928,
653058,
585455,
585455,
585455,
585455,
588395,
619849,
492193,
588395,
588395,
533987,
533987,
533987,
533987,
533987,
533987,
576849,
443057,
443057,
506594,
506594,
506594,
610802,
488006,
488006,
433193,
607419,
607419,
607419,
607419,
607419,
433193,
433193,
433193,
433193,
433193,
433193,
433193,
433193,
433193,
412935,
522741,
522741,
488599,
488599,
622507,
577480,
577480,
514550,
633840,
633840,
519773,
588484,
588484,
588484,
522456,
522456,
522456,
522456,
637181,
637181,
637181,
474256,
474256,
474256,
474256,
474256,
474256,
514498,
514498,
514498,
514498,
514498,
514498,
514498,
283714,
545769,
545769,
545769,
545769,
545769,
545769,
531907,
531907,
531907,
537454,
537454,
610900,
610900,
610900,
610900,
610900,
538868,
538868,
284492,
284492,
610547,
610547,
610547,
580123,
630677,
630677,
630677,
630677,
630677,
688630,
463657,
463669,
463669,
463669,
463669,
463669,
508908,
620933,
620933,
620933,
620933,
620933,
370339,
370339,
370339,
370339,
370339,
566247,
542537,
466071,
532477,
532477,
474290,
513884,
513884,
533876,
533876,
530678,
530678,
531900,
531900,
531900,
531900,
572567,
375379,
375379,
375379,
636265,
427353,
432294,
569474,
569474,
250907,
250907,
399273,
399273,
399273,
399273,
399273,
366134,
399277,
399277,
399277,
492709,
478329,
478329,
478329,
478329,
505259,
505259,
505259,
505259,
505259,
508732,
508732,
508732,
508732,
508732,
508732,
629881,
428626,
428626,
428626,
428626,
428626,
428626,
324172,
324172,
324172,
428626,
428626,
476635,
476635,
476635,
534747,
534747,
534747,
534747,
534747,
534747,
534747,
534747,
614704,
614704,
614704,
614704,
614704,
431141,
431141,
431141,
545613,
661538,
490780,
490780,
490780,
458507,
458507,
458507,
370165,
370165,
637479,
648307,
648307,
648307,
648307,
648307,
565656,
565656,
465957,
465957,
465957,
636382,
633864,
383325,
429597,
429597,
630700,
494877,
526160,
526160,
526160,
526160,
526160,
526160,
515450,
338906,
338906,
482452,
482452,
482452,
483235,
483235,
483235,
483235,
666429,
326327,
620087,
620087,
661586,
553987,
557028,
514531,
495817,
502111,
502111,
622737,
622737,
622737,
622737,
622737,
622737,
484401,
484401,
484401,
523597,
576656,
434443,
523597,
523597,
523597,
475660,
475660,
475660,
434443,
434443,
434443,
536012,
670173,
670173,
584244,
584244,
584244,
466000,
466000,
377755,
576554,
667468,
553638,
620262,
620262,
461520,
542131,
542131,
644963,
644963,
620266,
503648,
503648,
503648,
445090,
620266,
620266,
517217,
615339,
675918,
529913,
529913,
529913,
529913,
529913,
521929,
487277,
359049,
359049,
359049,
473177,
473177,
473177,
473177,
514522,
514522,
628399,
623574,
306151,
509869,
509869,
494249,
442531,
346999,
444711,
444711,
602859,
634987,
634987,
634987,
540886,
653083,
653083,
653048,
653048,
653048,
653048,
653048,
285166,
484320,
680363,
557147,
344707,
483661,
493445,
493445,
493445,
493445,
354699,
354699,
523507,
523507,
523507,
523507,
523507,
394951,
394951,
394951,
649564,
649564,
383262,
315331,
315331,
700530,
414565,
414565,
414565,
414565,
414565,
356596,
497556,
537539,
509835,
509835,
509835,
509835,
562747,
562747,
562747,
509835,
509835,
519719,
523351,
523351,
530464,
534661,
534661,
534661,
534661,
630519,
537539,
537539,
