00494144;1;XAPURI/AC;RIO BRANCO/AC;Rodoviario;NBP6008;AC;09/10/2019 11:00
00620903;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;HOM2245;AC;09/10/2019 11:00
00496467;1;XAPURI/AC;XAPURI/AC;Rodoviario;NBP6008;AC;09/10/2019 11:00
00583088;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MZP4392;AC;09/10/2019 11:00
00508728;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;HOM2245;AC;09/10/2019 11:00
00673078;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;JZW9647;AC;09/10/2019 11:00
00427448;1;RIO BRANCO/AC;SAO PAULO/SP;Rodoviario;CLH9953;AC;09/10/2019 11:00
00656496;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;MZU5288;AC;09/10/2019 11:00
00569628;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;BIY2801;AC;09/10/2019 11:00
00571220;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;NBX7537;AC;09/10/2019 11:00
00568524;1;XAPURI/AC;CAPIXABA/AC;Rodoviario;NBC7050;AC;09/10/2019 11:00
00567447;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;AIZ9931;AC;09/10/2019 11:00
00483037;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;NBC2635;AC;09/10/2019 11:00
00520591;1;BUJARI/AC;PORTO ACRE/AC;Rodoviario;NBX7537;AC;09/10/2019 11:00
00417009;1;PORTO ACRE/AC;PORTO ACRE/AC;Rodoviario;MBT3238;AC;09/10/2019 11:00
00570330;1;XAPURI/AC;RIO BRANCO/AC;Rodoviario;JZA6711;AC;09/10/2019 11:00
00270408;1;SENADOR GUIOMARD/AC;PLACIDO DE CASTRO/AC;Rodoviario;NBC8267;AC;09/10/2019 11:00
00399981;1;RODRIGUES ALVES/AC;CRUZEIRO DO SUL/AC;Rodoviario;MZO1605;AC;09/10/2019 11:00
00513793;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MBY4052;AC;09/10/2019 11:00
00503651;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MZV7787;AC;09/10/2019 11:00
00583328;1;RIO BRANCO/AC;PORTO ACRE/AC;Rodoviario;AGN9680;AC;09/10/2019 11:00
00302672;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;NDA3430;AC;09/10/2019 11:00
00605790;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;MEB5991;AC;09/10/2019 11:00
00435823;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;MCJ9980;AC;09/10/2019 11:00
00588604;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;NBH9877;AC;09/10/2019 11:00
00566298;1;BUJARI/AC;PORTO ACRE/AC;Rodoviario;DBX2672;AC;09/10/2019 11:00
00582841;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;NDG3739;AC;09/10/2019 11:00
00508786;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;HOM2245;AC;09/10/2019 11:00
00347096;1;ACRELANDIA/AC;SAO JOSE DOS PINHAIS/PR;Rodoviario;MFT5800;AC;09/10/2019 11:00
00432807;1;ACRELANDIA/AC;ACRELANDIA/AC;Rodoviario;HQR2041;AC;09/10/2019 11:00
00446831;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;AHI8155;AC;09/10/2019 11:00
00447374;1;FEIJO/AC;TARAUACA/AC;Rodoviario;JYA8875;AC;09/10/2019 11:00
00414566;1;ACRELANDIA/AC;RIO BRANCO/AC;Rodoviario;HQR2041;AC;09/10/2019 11:00
00613270;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;NBX7537;AC;09/10/2019 11:00
00615497;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;NBH9877;AC;09/10/2019 11:00
00570814;1;PORTO ACRE/AC;PORTO ACRE/AC;Rodoviario;NCJ3967;AC;09/10/2019 11:00
00635053;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;JWG6156;AC;09/10/2019 11:00
00522470;1;CRUZEIRO DO SUL/AC;CRUZEIRO DO SUL/AC;Rodoviario;MZO0607;AC;09/10/2019 11:00
00522604;1;PLACIDO DE CASTRO/AC;ACRELANDIA/AC;Rodoviario;CIW6214;AC;09/10/2019 11:00
00523260;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;BYH5402;AC;09/10/2019 11:00
00514626;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;NBK1938;AC;09/10/2019 11:00
00514853;1;SENA MADUREIRA/AC;PORTO ACRE/AC;Rodoviario;MZT1589;AC;09/10/2019 11:00
00492714;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MZQ2728;AC;09/10/2019 11:00
00502863;1;FEIJO/AC;FEIJO/AC;Rodoviario;MZW8831;AC;09/10/2019 11:00
00630670;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;DBX2672;AC;09/10/2019 11:00
00683785;1;RIO BRANCO/AC;PARANAGUA/PR;Rodoviario;AEY2062;AC;09/10/2019 11:00
00662931;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MZW9547;AC;09/10/2019 11:00
00662675;1;PORTO ACRE/AC;PORTO ACRE/AC;Rodoviario;BXI3486;AC;09/10/2019 11:00
00622903;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;AIZ9931;AC;09/10/2019 11:00
00674090;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;ARP2318;AC;09/10/2019 11:00
00560121;1;BUJARI/AC;PORTO ACRE/AC;Rodoviario;MZN0857;AC;09/10/2019 11:00
00541645;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MZP9919;AC;09/10/2019 11:00
00642266;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;NBM9307;AC;09/10/2019 11:00
00623222;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MZP2749;AC;09/10/2019 11:00
00465961;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;NBJ9705;AC;09/10/2019 11:00
00383232;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;NDA3450;AC;09/10/2019 11:00
00623532;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;MZZ4636;AC;09/10/2019 11:00
00623568;1;XAPURI/AC;RIO BRANCO/AC;Rodoviario;JYL8064;AC;09/10/2019 11:00
00624467;1;XAPURI/AC;CAPIXABA/AC;Rodoviario;BWJ5057;AC;09/10/2019 11:00
00540889;1;BUJARI/AC;PORTO ACRE/AC;Rodoviario;NDA3450;AC;09/10/2019 11:00
00705134;1;RIO BRANCO/AC;SAO PAULO/SP;Rodoviario;DJC0040;AC;09/10/2019 11:00
00706875;1;CRUZEIRO DO SUL/AC;CRUZEIRO DO SUL/AC;Rodoviario;BVM8801;AC;09/10/2019 11:00
00541837;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MZW9680;AC;09/10/2019 11:00
00469888;1;RIO BRANCO/AC;IBIUNA/SP;Rodoviario;CLJ8621;AC;09/10/2019 11:00
00533819;1;CRUZEIRO DO SUL/AC;CRUZEIRO DO SUL/AC;Rodoviario;NBM3728;AC;09/10/2019 11:00
00543040;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;PWQ7961;AC;09/10/2019 11:00
00534592;1;BUJARI/AC;PORTO ACRE/AC;Rodoviario;BQO3693;AC;09/10/2019 11:00
00537645;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;MZW9547;AC;09/10/2019 11:00
00524254;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MEB5991;AC;09/10/2019 11:00
00368561;1;FEIJO/AC;FEIJO/AC;Fluvial;BATELÃO;AC;09/10/2019 11:00
00528785;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;BWG0157;AC;09/10/2019 11:00
00592034;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;KAB7987;AC;09/10/2019 11:00
00588473;1;RIO BRANCO/AC;PORTO ACRE/AC;Rodoviario;NBT3275;AC;09/10/2019 11:00
00693436;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;NBC6997;AC;09/10/2019 11:00
00250926;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;NDA3430;AC;09/10/2019 11:00
00355235;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;MZW1560;AC;09/10/2019 11:00
00521412;1;RIO BRANCO/AC;BELEM/PA;Rodoviario;GVH4664;AC;09/10/2019 11:00
00587502;1;RIO BRANCO/AC;ACRELANDIA/AC;Rodoviario;MZR9206;AC;09/10/2019 11:00
00690959;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;HOM2245;AC;09/10/2019 11:00
00351621;1;TARAUACA/AC;TARAUACA/AC;Fluvial;BATELÃO;AC;09/10/2019 11:00
00504465;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MBK4815;AC;09/10/2019 11:00
00502101;1;PLACIDO DE CASTRO/AC;ACRELANDIA/AC;Rodoviario;CIW6214;AC;09/10/2019 11:00
00504417;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;KEV4982;AC;09/10/2019 11:00
00490987;1;RIO BRANCO/AC;VARGEM GRANDE PAULISTA/SP;Rodoviario;MZR0188;AC;09/10/2019 11:00
00283708;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;MZP3103;AC;09/10/2019 11:00
00289547;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;MZW1560;AC;09/10/2019 11:00
00284361;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;MZP3103;AC;09/10/2019 11:00
00488050;1;SENA MADUREIRA/AC;SENA MADUREIRA/AC;Rodoviario;JWQ8066;AC;09/10/2019 11:00
00473389;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;LWZ7566;AC;09/10/2019 11:00
00477362;1;RIO BRANCO/AC;SAO JOSE DOS PINHAIS/PR;Rodoviario;AKV1567;AC;09/10/2019 11:00
00570754;1;XAPURI/AC;CAPIXABA/AC;Rodoviario;NBY5463;AC;09/10/2019 11:00
00556250;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;AJE0379;AC;09/10/2019 11:00
00556253;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;JYM0791;AC;09/10/2019 11:00
00617965;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;JYM6184;AC;09/10/2019 11:00
00407334;1;FEIJO/AC;FEIJO/AC;Fluvial;BATELÃO;AC;09/10/2019 11:00
00598082;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;CBM4853;AC;09/10/2019 11:00
00406976;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;MZZ7926;AC;09/10/2019 11:00
00474804;1;PORTO ACRE/AC;PORTO ACRE/AC;Rodoviario;NBD9800;AC;09/10/2019 11:00
00474811;1;PORTO ACRE/AC;PORTO ACRE/AC;Rodoviario;NBD9800;AC;09/10/2019 11:00
00402815;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;NCR3630;AC;09/10/2019 11:00
00508018;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;NBV2463;AC;09/10/2019 11:00
00592968;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;JZO0955;AC;09/10/2019 11:00
00295479;1;ACRELANDIA/AC;CHUI/RS;Rodoviario;IEN2883;AC;09/10/2019 11:00
00613146;1;RIO BRANCO/AC;PORTO ACRE/AC;Rodoviario;NBM9307;AC;09/10/2019 11:00
00610680;1;CAPIXABA/AC;XAPURI/AC;Rodoviario;JWI2227;AC;09/10/2019 11:00
00613199;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;JYM6184;AC;09/10/2019 11:00
00499848;1;ACRELANDIA/AC;RIO BRANCO/AC;Rodoviario;LXX7650;AC;09/10/2019 11:00
00404613;1;RODRIGUES ALVES/AC;CRUZEIRO DO SUL/AC;Rodoviario;MZO1605;AC;09/10/2019 11:00
00264745;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;MZV6019;AC;09/10/2019 11:00
00523509;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;JZE6004;AC;09/10/2019 11:00
00514346;1;SENA MADUREIRA/AC;PORTO ACRE/AC;Rodoviario;MZZ4636;AC;09/10/2019 11:00
00514943;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;LWZ7566;AC;09/10/2019 11:00
00558471;1;XAPURI/AC;RIO BRANCO/AC;Rodoviario;JTI0736;AC;09/10/2019 11:00
00427599;1;RIO BRANCO/AC;PORTO VELHO/RO;Rodoviario;NBK1919;AC;09/10/2019 11:00
00556194;1;BUJARI/AC;PORTO ACRE/AC;Rodoviario;NBX7176;AC;09/10/2019 11:00
00668428;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;MZR9108;AC;09/10/2019 11:00
00372003;1;CRUZEIRO DO SUL/AC;CRUZEIRO DO SUL/AC;Rodoviario;MZO1605;AC;09/10/2019 11:00
00397917;1;CRUZEIRO DO SUL/AC;CRUZEIRO DO SUL/AC;Rodoviario;NBM3728;AC;09/10/2019 11:00
00561419;1;PORTO ACRE/AC;PORTO ACRE/AC;Rodoviario;NBT3238;AC;09/10/2019 11:00
00658008;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;NCQ2810;AC;09/10/2019 11:00
00675175;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;NBT3187;AC;09/10/2019 11:00
00284419;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;MZN4402;AC;09/10/2019 11:00
